#Key,Name,Ref:AccountId:Account,StageName,Amount,CloseDate,Type,GL_Fund_Code__c
CE-OPP-01034,FY2023 Major Gift - 01034,CE-ACC-00314,Closed Won,16540.41,2023-10-24,Major Gift,FUND-210-SCHOL
CE-OPP-01035,FY2023 Major Gift - 01035,CE-ACC-00315,Closed Won,401.67,2023-08-18,Major Gift,FUND-320-BLUETECH
CE-OPP-01036,FY2023 Major Gift - 01036,CE-ACC-00316,Awarded,8959.25,2023-03-20,Major Gift,FUND-410-CAPITAL
CE-OPP-01037,FY2025 Major Gift - 01037,CE-ACC-00317,Closed Lost,3416.02,2025-10-28,Major Gift,FUND-100-GEN
CE-OPP-01038,FY2023 Major Gift - 01038,CE-ACC-00318,Proposal Submitted,1087.20,2023-01-22,Major Gift,FUND-210-SCHOL
CE-OPP-01039,FY2024 Major Gift - 01039,CE-ACC-00319,Closed Won,3448.89,2024-12-14,Major Gift,FUND-320-BLUETECH
CE-OPP-01040,FY2024 Major Gift - 01040,CE-ACC-00320,Closed Won,1289.06,2024-12-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01041,FY2024 Major Gift - 01041,CE-ACC-00321,Closed Won,2284.40,2024-11-18,Major Gift,FUND-100-GEN
CE-OPP-01042,FY2025 Major Gift - 01042,CE-ACC-00322,Closed Won,1100.47,2025-09-27,Major Gift,FUND-210-SCHOL
CE-OPP-01043,FY2023 Major Gift - 01043,CE-ACC-00323,Closed Won,807.57,2023-07-19,Major Gift,FUND-320-BLUETECH
CE-OPP-01044,FY2025 Major Gift - 01044,CE-ACC-00324,Closed Won,11504.22,2025-11-12,Major Gift,FUND-410-CAPITAL
CE-OPP-01045,FY2023 Major Gift - 01045,CE-ACC-00325,Closed Won,1968.78,2023-03-24,Major Gift,FUND-100-GEN
CE-OPP-01046,FY2023 Major Gift - 01046,CE-ACC-00326,Closed Lost,4864.56,2023-10-24,Major Gift,FUND-210-SCHOL
CE-OPP-01047,FY2024 Major Gift - 01047,CE-ACC-00327,Closed Won,507.01,2024-08-14,Major Gift,FUND-320-BLUETECH
CE-OPP-01048,FY2024 Major Gift - 01048,CE-ACC-00328,Closed Lost,4335.64,2024-12-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01049,FY2023 Major Gift - 01049,CE-ACC-00329,Closed Won,9860.26,2023-10-18,Major Gift,FUND-100-GEN
CE-OPP-01050,FY2024 Major Gift - 01050,CE-ACC-00330,Closed Won,3603.42,2024-12-25,Major Gift,FUND-210-SCHOL
CE-OPP-01051,FY2023 Major Gift - 01051,CE-ACC-00331,Closed Won,3995.86,2023-05-19,Major Gift,FUND-320-BLUETECH
CE-OPP-01052,FY2025 Major Gift - 01052,CE-ACC-00332,Closed Lost,1219.63,2025-09-24,Major Gift,FUND-410-CAPITAL
CE-OPP-01053,FY2022 Major Gift - 01053,CE-ACC-00333,Closed Won,2369.37,2022-12-11,Major Gift,FUND-100-GEN
CE-OPP-01054,FY2022 Major Gift - 01054,CE-ACC-00334,Closed Won,2451.89,2022-12-11,Major Gift,FUND-210-SCHOL
CE-OPP-01055,FY2024 Major Gift - 01055,CE-ACC-00335,Closed Won,9796.47,2024-10-22,Major Gift,FUND-320-BLUETECH
CE-OPP-01056,FY2025 Major Gift - 01056,CE-ACC-00336,Closed Won,2104.70,2025-11-22,Major Gift,FUND-410-CAPITAL
CE-OPP-01057,FY2025 Major Gift - 01057,CE-ACC-00337,Closed Won,3406.77,2025-05-16,Major Gift,FUND-100-GEN
CE-OPP-01058,FY2023 Major Gift - 01058,CE-ACC-00338,Awarded,18846.70,2023-03-12,Major Gift,FUND-210-SCHOL
CE-OPP-01059,FY2025 Major Gift - 01059,CE-ACC-00339,Closed Won,5192.45,2025-12-22,Major Gift,FUND-320-BLUETECH
CE-OPP-01060,FY2022 Major Gift - 01060,CE-ACC-00340,Prospecting,1180.27,2022-05-07,Major Gift,FUND-410-CAPITAL
CE-OPP-01061,FY2024 Major Gift - 01061,CE-ACC-00341,Awarded,9381.99,2024-08-07,Major Gift,FUND-100-GEN
CE-OPP-01062,FY2023 Major Gift - 01062,CE-ACC-00342,Closed Won,1885.20,2023-11-03,Major Gift,FUND-210-SCHOL
CE-OPP-01063,FY2024 Major Gift - 01063,CE-ACC-00343,Closed Won,6627.42,2024-11-24,Major Gift,FUND-320-BLUETECH
CE-OPP-01064,FY2024 Major Gift - 01064,CE-ACC-00344,Closed Won,3445.02,2024-11-08,Major Gift,FUND-410-CAPITAL
CE-OPP-01065,FY2022 Major Gift - 01065,CE-ACC-00345,Awarded,2225.91,2022-10-11,Major Gift,FUND-100-GEN
CE-OPP-01066,FY2025 Major Gift - 01066,CE-ACC-00346,Closed Lost,2455.34,2025-11-11,Major Gift,FUND-210-SCHOL
CE-OPP-01067,FY2022 Major Gift - 01067,CE-ACC-00347,Closed Won,5488.57,2022-12-06,Major Gift,FUND-320-BLUETECH
CE-OPP-01068,FY2024 Major Gift - 01068,CE-ACC-00348,Closed Won,1827.92,2024-09-02,Major Gift,FUND-410-CAPITAL
CE-OPP-01069,FY2022 Major Gift - 01069,CE-ACC-00349,Closed Won,4180.26,2022-11-27,Major Gift,FUND-100-GEN
CE-OPP-01070,FY2024 Major Gift - 01070,CE-ACC-00350,Closed Won,890.15,2024-08-24,Major Gift,FUND-210-SCHOL
CE-OPP-01071,FY2024 Major Gift - 01071,CE-ACC-00351,Closed Won,1231.34,2024-12-27,Major Gift,FUND-320-BLUETECH
CE-OPP-01072,FY2024 Major Gift - 01072,CE-ACC-00352,Closed Won,620.94,2024-05-23,Major Gift,FUND-410-CAPITAL
CE-OPP-01073,FY2024 Major Gift - 01073,CE-ACC-00353,Closed Won,22130.70,2024-10-01,Major Gift,FUND-100-GEN
CE-OPP-01074,FY2024 Major Gift - 01074,CE-ACC-00354,Closed Won,7671.79,2024-06-21,Major Gift,FUND-210-SCHOL
CE-OPP-01075,FY2024 Major Gift - 01075,CE-ACC-00355,Closed Won,4444.86,2024-01-12,Major Gift,FUND-320-BLUETECH
CE-OPP-01076,FY2022 Major Gift - 01076,CE-ACC-00356,Closed Won,1859.21,2022-06-01,Major Gift,FUND-410-CAPITAL
CE-OPP-01077,FY2024 Major Gift - 01077,CE-ACC-00357,Closed Won,6515.83,2024-02-08,Major Gift,FUND-100-GEN
CE-OPP-01078,FY2024 Major Gift - 01078,CE-ACC-00358,Closed Lost,4777.20,2024-07-16,Major Gift,FUND-210-SCHOL
CE-OPP-01079,FY2025 Major Gift - 01079,CE-ACC-00359,Closed Won,4024.63,2025-11-13,Major Gift,FUND-320-BLUETECH
CE-OPP-01080,FY2023 Major Gift - 01080,CE-ACC-00360,Closed Won,1492.66,2023-03-16,Major Gift,FUND-410-CAPITAL
CE-OPP-01081,FY2023 Major Gift - 01081,CE-ACC-00361,Closed Won,18697.42,2023-09-22,Major Gift,FUND-100-GEN
CE-OPP-01082,FY2024 Major Gift - 01082,CE-ACC-00362,Prospecting,1228.82,2024-07-13,Major Gift,FUND-210-SCHOL
CE-OPP-01083,FY2024 Major Gift - 01083,CE-ACC-00363,Closed Lost,2278.93,2024-12-17,Major Gift,FUND-320-BLUETECH
CE-OPP-01084,FY2024 Major Gift - 01084,CE-ACC-00364,Closed Won,7782.92,2024-09-10,Major Gift,FUND-410-CAPITAL
CE-OPP-01085,FY2023 Major Gift - 01085,CE-ACC-00365,Closed Won,1943.36,2023-06-23,Major Gift,FUND-100-GEN
CE-OPP-01086,FY2025 Major Gift - 01086,CE-ACC-00366,Closed Lost,2269.03,2025-03-17,Major Gift,FUND-210-SCHOL
CE-OPP-01087,FY2023 Major Gift - 01087,CE-ACC-00367,Closed Won,6009.18,2023-01-28,Major Gift,FUND-320-BLUETECH
CE-OPP-01088,FY2023 Major Gift - 01088,CE-ACC-00368,Proposal Submitted,3587.96,2023-01-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01089,FY2024 Major Gift - 01089,CE-ACC-00369,Closed Won,4965.50,2024-11-14,Major Gift,FUND-100-GEN
CE-OPP-01090,FY2023 Major Gift - 01090,CE-ACC-00370,Closed Won,11172.80,2023-01-10,Major Gift,FUND-210-SCHOL
CE-OPP-01091,FY2024 Major Gift - 01091,CE-ACC-00371,Prospecting,1713.59,2024-11-20,Major Gift,FUND-320-BLUETECH
CE-OPP-01092,FY2022 Major Gift - 01092,CE-ACC-00372,Closed Won,4891.83,2022-06-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01093,FY2023 Major Gift - 01093,CE-ACC-00373,Closed Won,1172.09,2023-06-03,Major Gift,FUND-100-GEN
CE-OPP-01094,FY2023 Major Gift - 01094,CE-ACC-00374,Closed Won,1720.78,2023-01-26,Major Gift,FUND-210-SCHOL
CE-OPP-01095,FY2024 Major Gift - 01095,CE-ACC-00375,Awarded,6561.76,2024-10-19,Major Gift,FUND-320-BLUETECH
CE-OPP-01096,FY2023 Major Gift - 01096,CE-ACC-00376,Closed Won,18087.17,2023-08-25,Major Gift,FUND-410-CAPITAL
CE-OPP-01097,FY2025 Major Gift - 01097,CE-ACC-00377,Closed Won,1243.75,2025-11-02,Major Gift,FUND-100-GEN
CE-OPP-01098,FY2025 Major Gift - 01098,CE-ACC-00378,Awarded,4430.81,2025-01-23,Major Gift,FUND-210-SCHOL
CE-OPP-01099,FY2024 Major Gift - 01099,CE-ACC-00379,Closed Lost,3665.46,2024-11-15,Major Gift,FUND-320-BLUETECH
CE-OPP-01100,FY2022 Major Gift - 01100,CE-ACC-00380,Closed Won,1148.74,2022-10-12,Major Gift,FUND-410-CAPITAL
CE-OPP-01101,FY2024 Major Gift - 01101,CE-ACC-00381,Closed Won,601.53,2024-04-02,Major Gift,FUND-100-GEN
CE-OPP-01102,FY2024 Major Gift - 01102,CE-ACC-00382,Closed Lost,1700.13,2024-09-14,Major Gift,FUND-210-SCHOL
CE-OPP-01103,FY2022 Major Gift - 01103,CE-ACC-00383,Closed Lost,1818.31,2022-12-20,Major Gift,FUND-320-BLUETECH
CE-OPP-01104,FY2025 Major Gift - 01104,CE-ACC-00384,Closed Won,9759.56,2025-09-14,Major Gift,FUND-410-CAPITAL
CE-OPP-01105,FY2023 Major Gift - 01105,CE-ACC-00385,Closed Won,5320.36,2023-01-25,Major Gift,FUND-100-GEN
CE-OPP-01106,FY2023 Major Gift - 01106,CE-ACC-00386,Closed Won,4600.54,2023-07-21,Major Gift,FUND-210-SCHOL
CE-OPP-01107,FY2024 Major Gift - 01107,CE-ACC-00387,Closed Won,29866.81,2024-11-23,Major Gift,FUND-320-BLUETECH
CE-OPP-01108,FY2022 Major Gift - 01108,CE-ACC-00388,Closed Won,3069.60,2022-11-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01109,FY2024 Major Gift - 01109,CE-ACC-00389,Closed Won,2088.72,2024-05-09,Major Gift,FUND-100-GEN
CE-OPP-01110,FY2023 Major Gift - 01110,CE-ACC-00390,Closed Won,1945.80,2023-10-08,Major Gift,FUND-210-SCHOL
CE-OPP-01111,FY2024 Major Gift - 01111,CE-ACC-00391,Closed Won,6485.25,2024-07-25,Major Gift,FUND-320-BLUETECH
CE-OPP-01112,FY2023 Major Gift - 01112,CE-ACC-00392,Closed Won,3779.38,2023-11-01,Major Gift,FUND-410-CAPITAL
CE-OPP-01113,FY2024 Major Gift - 01113,CE-ACC-00393,Closed Won,1165.97,2024-03-09,Major Gift,FUND-100-GEN
CE-OPP-01114,FY2024 Major Gift - 01114,CE-ACC-00394,Prospecting,609.08,2024-11-08,Major Gift,FUND-210-SCHOL
CE-OPP-01115,FY2025 Major Gift - 01115,CE-ACC-00395,Closed Won,9907.78,2025-08-28,Major Gift,FUND-320-BLUETECH
CE-OPP-01116,FY2022 Major Gift - 01116,CE-ACC-00396,Prospecting,3440.15,2022-12-12,Major Gift,FUND-410-CAPITAL
CE-OPP-01117,FY2022 Major Gift - 01117,CE-ACC-00397,Closed Won,3070.89,2022-12-09,Major Gift,FUND-100-GEN
CE-OPP-01118,FY2024 Major Gift - 01118,CE-ACC-00398,Closed Won,2901.58,2024-04-01,Major Gift,FUND-210-SCHOL
CE-OPP-01119,FY2022 Major Gift - 01119,CE-ACC-00399,Closed Won,6420.16,2022-09-19,Major Gift,FUND-320-BLUETECH
CE-OPP-01120,FY2024 Major Gift - 01120,CE-ACC-00400,Awarded,2166.69,2024-04-21,Major Gift,FUND-410-CAPITAL
CE-OPP-01121,FY2023 Major Gift - 01121,CE-ACC-00401,Closed Won,3161.08,2023-06-08,Major Gift,FUND-100-GEN
CE-OPP-01122,FY2023 Major Gift - 01122,CE-ACC-00402,Closed Won,946.24,2023-11-02,Major Gift,FUND-210-SCHOL
CE-OPP-01123,FY2025 Major Gift - 01123,CE-ACC-00403,Closed Won,3549.19,2025-01-12,Major Gift,FUND-320-BLUETECH
CE-OPP-01124,FY2024 Major Gift - 01124,CE-ACC-00404,Closed Lost,1189.26,2024-11-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01125,FY2024 Major Gift - 01125,CE-ACC-00405,Closed Lost,3380.59,2024-04-16,Major Gift,FUND-100-GEN
CE-OPP-01126,FY2023 Major Gift - 01126,CE-ACC-00406,Closed Won,9007.37,2023-05-08,Major Gift,FUND-210-SCHOL
CE-OPP-01127,FY2023 Major Gift - 01127,CE-ACC-00407,Closed Won,3428.11,2023-12-21,Major Gift,FUND-320-BLUETECH
CE-OPP-01128,FY2023 Major Gift - 01128,CE-ACC-00408,Closed Won,2868.38,2023-06-19,Major Gift,FUND-410-CAPITAL
CE-OPP-01129,FY2024 Major Gift - 01129,CE-ACC-00409,Closed Won,3440.68,2024-01-21,Major Gift,FUND-100-GEN
CE-OPP-01130,FY2024 Major Gift - 01130,CE-ACC-00410,Closed Lost,8463.13,2024-12-06,Major Gift,FUND-210-SCHOL
CE-OPP-01131,FY2025 Major Gift - 01131,CE-ACC-00411,Closed Won,12150.19,2025-01-27,Major Gift,FUND-320-BLUETECH
CE-OPP-01132,FY2025 Major Gift - 01132,CE-ACC-00412,Closed Won,1984.18,2025-12-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01133,FY2022 Major Gift - 01133,CE-ACC-00413,Closed Won,1584.57,2022-04-22,Major Gift,FUND-100-GEN
CE-OPP-01134,FY2024 Major Gift - 01134,CE-ACC-00414,Closed Won,10424.70,2024-12-01,Major Gift,FUND-210-SCHOL
CE-OPP-01135,FY2025 Major Gift - 01135,CE-ACC-00415,Awarded,3891.49,2025-03-04,Major Gift,FUND-320-BLUETECH
CE-OPP-01136,FY2023 Major Gift - 01136,CE-ACC-00416,Closed Won,7129.76,2023-01-13,Major Gift,FUND-410-CAPITAL
CE-OPP-01137,FY2024 Major Gift - 01137,CE-ACC-00417,Prospecting,14249.91,2024-12-24,Major Gift,FUND-100-GEN
CE-OPP-01138,FY2024 Major Gift - 01138,CE-ACC-00418,Prospecting,9082.64,2024-08-06,Major Gift,FUND-210-SCHOL
CE-OPP-01139,FY2023 Major Gift - 01139,CE-ACC-00419,Closed Won,9206.91,2023-12-15,Major Gift,FUND-320-BLUETECH
CE-OPP-01140,FY2024 Major Gift - 01140,CE-ACC-00420,Awarded,5280.15,2024-09-19,Major Gift,FUND-410-CAPITAL
CE-OPP-01141,FY2025 Major Gift - 01141,CE-ACC-00421,Closed Won,3008.85,2025-03-13,Major Gift,FUND-100-GEN
CE-OPP-01142,FY2022 Major Gift - 01142,CE-ACC-00422,Closed Lost,2249.18,2022-01-23,Major Gift,FUND-210-SCHOL
CE-OPP-01143,FY2023 Major Gift - 01143,CE-ACC-00423,Closed Won,5346.12,2023-10-28,Major Gift,FUND-320-BLUETECH
CE-OPP-01144,FY2022 Major Gift - 01144,CE-ACC-00424,Closed Won,12707.04,2022-08-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01145,FY2024 Major Gift - 01145,CE-ACC-00425,Closed Won,987.63,2024-10-28,Major Gift,FUND-100-GEN
CE-OPP-01146,FY2023 Major Gift - 01146,CE-ACC-00426,Closed Lost,3784.20,2023-04-10,Major Gift,FUND-210-SCHOL
CE-OPP-01147,FY2025 Major Gift - 01147,CE-ACC-00427,Closed Won,3681.47,2025-02-15,Major Gift,FUND-320-BLUETECH
CE-OPP-01148,FY2022 Major Gift - 01148,CE-ACC-00428,Closed Won,990.48,2022-01-19,Major Gift,FUND-410-CAPITAL
CE-OPP-01149,FY2024 Major Gift - 01149,CE-ACC-00429,Closed Won,6047.51,2024-06-18,Major Gift,FUND-100-GEN
CE-OPP-01150,FY2022 Major Gift - 01150,CE-ACC-00430,Awarded,10283.63,2022-10-22,Major Gift,FUND-210-SCHOL
CE-OPP-01151,FY2023 Major Gift - 01151,CE-ACC-00431,Closed Won,4617.62,2023-04-02,Major Gift,FUND-320-BLUETECH
CE-OPP-01152,FY2024 Major Gift - 01152,CE-ACC-00432,Closed Won,5460.92,2024-10-20,Major Gift,FUND-410-CAPITAL
CE-OPP-01153,FY2022 Major Gift - 01153,CE-ACC-00433,Closed Won,3783.13,2022-10-15,Major Gift,FUND-100-GEN
CE-OPP-01154,FY2022 Major Gift - 01154,CE-ACC-00434,Prospecting,2134.69,2022-12-09,Major Gift,FUND-210-SCHOL
CE-OPP-01155,FY2023 Major Gift - 01155,CE-ACC-00435,Closed Lost,3515.09,2023-10-23,Major Gift,FUND-320-BLUETECH
CE-OPP-01156,FY2022 Major Gift - 01156,CE-ACC-00436,Proposal Submitted,7197.35,2022-03-04,Major Gift,FUND-410-CAPITAL
CE-OPP-01157,FY2024 Major Gift - 01157,CE-ACC-00437,Closed Won,3463.82,2024-02-03,Major Gift,FUND-100-GEN
CE-OPP-01158,FY2023 Major Gift - 01158,CE-ACC-00438,Closed Won,4671.75,2023-11-25,Major Gift,FUND-210-SCHOL
CE-OPP-01159,FY2023 Major Gift - 01159,CE-ACC-00439,Closed Won,1746.82,2023-05-12,Major Gift,FUND-320-BLUETECH
CE-OPP-01160,FY2024 Major Gift - 01160,CE-ACC-00440,Closed Won,8538.23,2024-03-23,Major Gift,FUND-410-CAPITAL
CE-OPP-01161,FY2025 Major Gift - 01161,CE-ACC-00441,Awarded,2161.92,2025-08-22,Major Gift,FUND-100-GEN
CE-OPP-01162,FY2024 Major Gift - 01162,CE-ACC-00442,Closed Won,1783.45,2024-12-28,Major Gift,FUND-210-SCHOL
CE-OPP-01163,FY2023 Major Gift - 01163,CE-ACC-00443,Closed Won,2063.16,2023-12-09,Major Gift,FUND-320-BLUETECH
CE-OPP-01164,FY2024 Major Gift - 01164,CE-ACC-00444,Proposal Submitted,10170.75,2024-08-28,Major Gift,FUND-410-CAPITAL
CE-OPP-01165,FY2024 Major Gift - 01165,CE-ACC-00445,Awarded,5083.19,2024-06-16,Major Gift,FUND-100-GEN
CE-OPP-01166,FY2024 Major Gift - 01166,CE-ACC-00446,Closed Lost,2510.62,2024-01-21,Major Gift,FUND-210-SCHOL
CE-OPP-01167,FY2024 Major Gift - 01167,CE-ACC-00447,Closed Won,3629.86,2024-10-02,Major Gift,FUND-320-BLUETECH
CE-OPP-01168,FY2022 Major Gift - 01168,CE-ACC-00448,Awarded,952.46,2022-11-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01169,FY2025 Major Gift - 01169,CE-ACC-00449,Closed Won,2992.01,2025-04-08,Major Gift,FUND-100-GEN
CE-OPP-01170,FY2023 Major Gift - 01170,CE-ACC-00450,Closed Won,2962.36,2023-03-09,Major Gift,FUND-210-SCHOL
CE-OPP-01171,FY2024 Major Gift - 01171,CE-ACC-00451,Closed Won,14592.90,2024-12-02,Major Gift,FUND-320-BLUETECH
CE-OPP-01172,FY2025 Major Gift - 01172,CE-ACC-00452,Closed Won,2097.89,2025-11-25,Major Gift,FUND-410-CAPITAL
CE-OPP-01173,FY2025 Major Gift - 01173,CE-ACC-00453,Prospecting,1986.60,2025-01-25,Major Gift,FUND-100-GEN
CE-OPP-01174,FY2023 Major Gift - 01174,CE-ACC-00454,Closed Won,40129.36,2023-12-12,Major Gift,FUND-210-SCHOL
CE-OPP-01175,FY2024 Major Gift - 01175,CE-ACC-00455,Closed Won,506.88,2024-12-23,Major Gift,FUND-320-BLUETECH
CE-OPP-01176,FY2023 Major Gift - 01176,CE-ACC-00456,Closed Lost,1290.43,2023-11-08,Major Gift,FUND-410-CAPITAL
CE-OPP-01177,FY2022 Major Gift - 01177,CE-ACC-00457,Closed Won,2857.47,2022-02-07,Major Gift,FUND-100-GEN
CE-OPP-01178,FY2024 Major Gift - 01178,CE-ACC-00458,Awarded,6109.21,2024-11-25,Major Gift,FUND-210-SCHOL
CE-OPP-01179,FY2023 Major Gift - 01179,CE-ACC-00459,Closed Won,8043.74,2023-09-26,Major Gift,FUND-320-BLUETECH
CE-OPP-01180,FY2024 Major Gift - 01180,CE-ACC-00460,Closed Won,3121.74,2024-06-08,Major Gift,FUND-410-CAPITAL
CE-OPP-01181,FY2024 Major Gift - 01181,CE-ACC-00461,Prospecting,1901.96,2024-04-22,Major Gift,FUND-100-GEN
CE-OPP-01182,FY2022 Major Gift - 01182,CE-ACC-00462,Proposal Submitted,1794.65,2022-04-10,Major Gift,FUND-210-SCHOL
CE-OPP-01183,FY2022 Major Gift - 01183,CE-ACC-00463,Closed Won,6021.15,2022-02-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01184,FY2024 Major Gift - 01184,CE-ACC-00464,Proposal Submitted,6738.74,2024-09-11,Major Gift,FUND-410-CAPITAL
CE-OPP-01185,FY2023 Major Gift - 01185,CE-ACC-00465,Closed Won,6246.47,2023-12-01,Major Gift,FUND-100-GEN
CE-OPP-01186,FY2022 Major Gift - 01186,CE-ACC-00466,Closed Won,1214.40,2022-01-18,Major Gift,FUND-210-SCHOL
CE-OPP-01187,FY2023 Major Gift - 01187,CE-ACC-00467,Closed Won,15565.06,2023-04-28,Major Gift,FUND-320-BLUETECH
CE-OPP-01188,FY2025 Major Gift - 01188,CE-ACC-00468,Proposal Submitted,7175.60,2025-02-20,Major Gift,FUND-410-CAPITAL
CE-OPP-01189,FY2025 Major Gift - 01189,CE-ACC-00469,Closed Lost,5396.75,2025-11-25,Major Gift,FUND-100-GEN
CE-OPP-01190,FY2023 Major Gift - 01190,CE-ACC-00470,Proposal Submitted,2133.67,2023-08-01,Major Gift,FUND-210-SCHOL
CE-OPP-01191,FY2024 Major Gift - 01191,CE-ACC-00471,Closed Won,3213.23,2024-11-16,Major Gift,FUND-320-BLUETECH
CE-OPP-01192,FY2024 Major Gift - 01192,CE-ACC-00472,Closed Won,3802.21,2024-03-04,Major Gift,FUND-410-CAPITAL
CE-OPP-01193,FY2023 Major Gift - 01193,CE-ACC-00473,Closed Won,1743.80,2023-10-27,Major Gift,FUND-100-GEN
CE-OPP-01194,FY2025 Major Gift - 01194,CE-ACC-00474,Closed Won,8128.14,2025-11-14,Major Gift,FUND-210-SCHOL
CE-OPP-01195,FY2022 Major Gift - 01195,CE-ACC-00475,Closed Won,4496.78,2022-05-25,Major Gift,FUND-320-BLUETECH
CE-OPP-01196,FY2024 Major Gift - 01196,CE-ACC-00476,Closed Won,10848.39,2024-03-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01197,FY2024 Major Gift - 01197,CE-ACC-00477,Closed Won,1512.40,2024-01-04,Major Gift,FUND-100-GEN
CE-OPP-01198,FY2024 Major Gift - 01198,CE-ACC-00478,Awarded,5582.26,2024-12-25,Major Gift,FUND-210-SCHOL
CE-OPP-01199,FY2023 Major Gift - 01199,CE-ACC-00479,Closed Won,15270.91,2023-06-08,Major Gift,FUND-320-BLUETECH
CE-OPP-01200,FY2025 Major Gift - 01200,CE-ACC-00480,Closed Won,4602.20,2025-03-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01201,FY2024 Major Gift - 01201,CE-ACC-00481,Proposal Submitted,12739.73,2024-06-05,Major Gift,FUND-100-GEN
CE-OPP-01202,FY2025 Major Gift - 01202,CE-ACC-00482,Closed Won,1707.52,2025-01-19,Major Gift,FUND-210-SCHOL
CE-OPP-01203,FY2023 Major Gift - 01203,CE-ACC-00483,Closed Won,9163.87,2023-12-20,Major Gift,FUND-320-BLUETECH
CE-OPP-01204,FY2023 Major Gift - 01204,CE-ACC-00484,Closed Won,1308.15,2023-09-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01205,FY2024 Major Gift - 01205,CE-ACC-00485,Closed Won,2665.88,2024-06-09,Major Gift,FUND-100-GEN
CE-OPP-01206,FY2022 Major Gift - 01206,CE-ACC-00486,Proposal Submitted,12534.14,2022-03-16,Major Gift,FUND-210-SCHOL
CE-OPP-01207,FY2023 Major Gift - 01207,CE-ACC-00487,Closed Won,2968.50,2023-01-16,Major Gift,FUND-320-BLUETECH
CE-OPP-01208,FY2024 Major Gift - 01208,CE-ACC-00488,Closed Won,861.74,2024-06-20,Major Gift,FUND-410-CAPITAL
CE-OPP-01209,FY2025 Major Gift - 01209,CE-ACC-00489,Closed Won,1610.18,2025-10-08,Major Gift,FUND-100-GEN
CE-OPP-01210,FY2024 Major Gift - 01210,CE-ACC-00490,Closed Won,770.26,2024-11-24,Major Gift,FUND-210-SCHOL
CE-OPP-01211,FY2023 Major Gift - 01211,CE-ACC-00491,Closed Won,10841.79,2023-11-14,Major Gift,FUND-320-BLUETECH
CE-OPP-01212,FY2025 Major Gift - 01212,CE-ACC-00492,Closed Won,3162.00,2025-09-24,Major Gift,FUND-410-CAPITAL
CE-OPP-01213,FY2024 Major Gift - 01213,CE-ACC-00493,Closed Lost,2378.81,2024-04-02,Major Gift,FUND-100-GEN
CE-OPP-01214,FY2025 Major Gift - 01214,CE-ACC-00494,Closed Won,4185.14,2025-12-20,Major Gift,FUND-210-SCHOL
CE-OPP-01215,FY2024 Major Gift - 01215,CE-ACC-00495,Closed Won,896.98,2024-12-24,Major Gift,FUND-320-BLUETECH
CE-OPP-01216,FY2024 Major Gift - 01216,CE-ACC-00496,Closed Won,3482.21,2024-03-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01217,FY2023 Major Gift - 01217,CE-ACC-00497,Awarded,1400.99,2023-12-14,Major Gift,FUND-100-GEN
CE-OPP-01218,FY2024 Major Gift - 01218,CE-ACC-00498,Awarded,4885.26,2024-08-16,Major Gift,FUND-210-SCHOL
CE-OPP-01219,FY2023 Major Gift - 01219,CE-ACC-00499,Closed Won,7837.04,2023-09-18,Major Gift,FUND-320-BLUETECH
CE-OPP-01220,FY2022 Major Gift - 01220,CE-ACC-00500,Closed Won,6833.79,2022-11-28,Major Gift,FUND-410-CAPITAL
CE-OPP-01221,FY2024 Major Gift - 01221,CE-ACC-00501,Closed Won,11672.77,2024-11-03,Major Gift,FUND-100-GEN
CE-OPP-01222,FY2023 Major Gift - 01222,CE-ACC-00502,Awarded,4955.63,2023-03-13,Major Gift,FUND-210-SCHOL
CE-OPP-01223,FY2022 Major Gift - 01223,CE-ACC-00503,Closed Won,5031.57,2022-02-17,Major Gift,FUND-320-BLUETECH
CE-OPP-01224,FY2023 Major Gift - 01224,CE-ACC-00504,Closed Won,2698.20,2023-11-07,Major Gift,FUND-410-CAPITAL
CE-OPP-01225,FY2023 Major Gift - 01225,CE-ACC-00505,Closed Won,866.09,2023-12-24,Major Gift,FUND-100-GEN
CE-OPP-01226,FY2025 Major Gift - 01226,CE-ACC-00506,Closed Won,6329.02,2025-11-19,Major Gift,FUND-210-SCHOL
CE-OPP-01227,FY2022 Major Gift - 01227,CE-ACC-00507,Proposal Submitted,1390.77,2022-08-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01228,FY2022 Major Gift - 01228,CE-ACC-00508,Closed Won,3823.49,2022-09-25,Major Gift,FUND-410-CAPITAL
CE-OPP-01229,FY2022 Major Gift - 01229,CE-ACC-00509,Closed Won,11932.68,2022-06-17,Major Gift,FUND-100-GEN
